Elvation Azimuth       Counts
  -74.50   69.00   0.00587356
  -73.50   69.00   0.00595553
  -72.50   69.00   0.00603597
  -71.50   69.00   0.00611376
  -70.50   69.00   0.00618770
  -69.50   69.00   0.00625655
  -68.50   69.00   0.00631910
  -67.50   69.00   0.00637424
  -66.50   69.00   0.00642097
  -65.50   69.00   0.00645841
  -64.50   69.00   0.00648577
  -63.50   69.00   0.00650228
  -62.50   69.00   0.00650715
  -61.50   69.00   0.00649948
  -60.50   69.00   0.00647819
  -59.50   69.00   0.00644201
  -58.50   69.00   0.00638953
  -57.50   69.00   0.00631924
  -56.50   69.00   0.00622977
  -55.50   69.00   0.00612009
  -54.50   69.00   0.00598982
  -53.50   69.00   0.00583946
  -52.50   69.00   0.00567070
  -51.50   69.00   0.00548650
  -50.50   69.00   0.00529105
  -49.50   69.00   0.00508969
  -48.50   69.00   0.00488843
  -47.50   69.00   0.00469359
  -46.50   69.00   0.00451123
  -45.50   69.00   0.00434663
  -44.50   69.00   0.00420384
  -43.50   69.00   0.00408543
  -42.50   69.00   0.00399235
  -41.50   69.00   0.00392411
  -40.50   69.00   0.00387895
  -39.50   69.00   0.00385431
  -38.50   69.00   0.00384716
  -37.50   69.00   0.00385439
  -36.50   69.00   0.00387302
  -35.50   69.00   0.00390022
  -34.50   69.00   0.00393320
  -33.50   69.00   0.00396892
  -32.50   69.00   0.00400392
  -31.50   69.00   0.00403413
  -30.50   69.00   0.00405504
  -29.50   69.00   0.00406204
  -28.50   69.00   0.00405100
  -27.50   69.00   0.00401900
  -26.50   69.00   0.00396488
  -25.50   69.00   0.00388966
  -24.50   69.00   0.00379648
  -23.50   69.00   0.00369083
  -22.50   69.00   0.00358230
  -21.50   69.00   0.00348360
  -20.50   69.00   0.00340376
  -19.50   69.00   0.00334458
  -18.50   69.00   0.00330309
  -17.50   69.00   0.00327503
  -16.50   69.00   0.00325688
  -15.50   69.00   0.00324623
  -14.50   69.00   0.00324173
  -13.50   69.00   0.00324239
  -12.50   69.00   0.00324723
  -11.50   69.00   0.00325485
  -10.50   69.00   0.00326328
   -9.50   69.00   0.00327007
   -8.50   69.00   0.00327255
   -7.50   69.00   0.00326838
   -6.50   69.00   0.00325606
   -5.50   69.00   0.00323561
   -4.50   69.00   0.00320901
   -3.50   69.00   0.00318048
   -2.50   69.00   0.00315631
   -1.50   69.00   0.00314419
   -0.50   69.00   0.00315212
    0.50   69.00   0.00318690
    1.50   69.00   0.00325269
    2.50   69.00   0.00334987
    3.50   69.00   0.00347465
    4.50   69.00   0.00361959
    5.50   69.00   0.00377513
    6.50   69.00   0.00393156
    7.50   69.00   0.00408126
    8.50   69.00   0.00422030
    9.50   69.00   0.00434925
   10.50   69.00   0.00447293
   11.50   69.00   0.00459934
   12.50   69.00   0.00473785
   13.50   69.00   0.00489741
   14.50   69.00   0.00508456
   15.50   69.00   0.00530208
   16.50   69.00   0.00554783
   17.50   69.00   0.00581437
   18.50   69.00   0.00608931
   19.50   69.00   0.00635627
   20.50   69.00   0.00659680
   21.50   69.00   0.00679254
   22.50   69.00   0.00692764
   23.50   69.00   0.00699075
   24.50   69.00   0.00697647
   25.50   69.00   0.00688589
   26.50   69.00   0.00672650
   27.50   69.00   0.00651137
   28.50   69.00   0.00625801
   29.50   69.00   0.00598668
   30.50   69.00   0.00571809
   31.50   69.00   0.00547061
   32.50   69.00   0.00525777
   33.50   69.00   0.00508659
   34.50   69.00   0.00495721
   35.50   69.00   0.00486380
   36.50   69.00   0.00479649
   37.50   69.00   0.00474363
   38.50   69.00   0.00469398
   39.50   69.00   0.00463842
   40.50   69.00   0.00457079
   41.50   69.00   0.00448814
   42.50   69.00   0.00439037
   43.50   69.00   0.00427969
   44.50   69.00   0.00416005
   45.50   69.00   0.00403665
   46.50   69.00   0.00391558
   47.50   69.00   0.00380346
   48.50   69.00   0.00370696
   49.50   69.00   0.00363221
   50.50   69.00   0.00358405
   51.50   69.00   0.00356526
   52.50   69.00   0.00357597
   53.50   69.00   0.00361328
   54.50   69.00   0.00367136
   55.50   69.00   0.00374199
   56.50   69.00   0.00381551
   57.50   69.00   0.00388216
   58.50   69.00   0.00393328
   59.50   69.00   0.00396249
   60.50   69.00   0.00396639
   61.50   69.00   0.00394471
   62.50   69.00   0.00390004
   63.50   69.00   0.00383713
   64.50   69.00   0.00376197
   65.50   69.00   0.00368097
   66.50   69.00   0.00360016
   67.50   69.00   0.00352478
   68.50   69.00   0.00345899
   69.50   69.00   0.00340584
   70.50   69.00   0.00336738
   71.50   69.00   0.00334482
   72.50   69.00   0.00333865
   73.50   69.00   0.00334879
   74.50   69.00   0.00337467
   75.50   69.00   0.00341524
   76.50   69.00   0.00346904
   77.50   69.00   0.00353423
   78.50   69.00   0.00360863
   79.50   69.00   0.00368975
   80.50   69.00   0.00377493
   81.50   69.00   0.00386136
   82.50   69.00   0.00394624
   83.50   69.00   0.00402683
   84.50   69.00   0.00410055
   85.50   69.00   0.00416508
   86.50   69.00   0.00421837
   87.50   69.00   0.00425877
   88.50   69.00   0.00428501
   89.50   69.00   0.00429626
   90.50   69.00   0.00429217
   91.50   69.00   0.00427285
   92.50   69.00   0.00423888
   93.50   69.00   0.00419131
   94.50   69.00   0.00413171
   95.50   69.00   0.00406204
   96.50   69.00   0.00398470
   97.50   69.00   0.00390248
   98.50   69.00   0.00381844
   99.50   69.00   0.00373593
  100.50   69.00   0.00365839
  101.50   69.00   0.00358935
  102.50   69.00   0.00353222
  103.50   69.00   0.00349028
  104.50   69.00   0.00346645
  105.50   69.00   0.00346319
  106.50   69.00   0.00348235
  107.50   69.00   0.00352497
  108.50   69.00   0.00359108
  109.50   69.00   0.00367948
  110.50   69.00   0.00378754
  111.50   69.00   0.00391108
  112.50   69.00   0.00404437
  113.50   69.00   0.00418031
  114.50   69.00   0.00431091
  115.50   69.00   0.00442801
  116.50   69.00   0.00452422
  117.50   69.00   0.00459394
  118.50   69.00   0.00463427
  119.50   69.00   0.00464563
  120.50   69.00   0.00463185
  121.50   69.00   0.00459970
  122.50   69.00   0.00455792
  123.50   69.00   0.00451581
  124.50   69.00   0.00448175
  125.50   69.00   0.00446185
  126.50   69.00   0.00445904
  127.50   69.00   0.00447273
  128.50   69.00   0.00449908
  129.50   69.00   0.00453177
  130.50   69.00   0.00456312
  131.50   69.00   0.00458536
  132.50   69.00   0.00459170
  133.50   69.00   0.00457727
  134.50   69.00   0.00453953
  135.50   69.00   0.00447846
  136.50   69.00   0.00439647
  137.50   69.00   0.00429821
  138.50   69.00   0.00419030
  139.50   69.00   0.00408107
  140.50   69.00   0.00398008
  141.50   69.00   0.00389748
  142.50   69.00   0.00384285
  143.50   69.00   0.00382394
  144.50   69.00   0.00384523
  145.50   69.00   0.00390690
  146.50   69.00   0.00400428
  147.50   69.00   0.00412820
  148.50   69.00   0.00426609
  149.50   69.00   0.00440365
  150.50   69.00   0.00452668
  151.50   69.00   0.00462279
  152.50   69.00   0.00468274
  153.50   69.00   0.00470108
  154.50   69.00   0.00467642
  155.50   69.00   0.00461113
  156.50   69.00   0.00451069
  157.50   69.00   0.00438277
  158.50   69.00   0.00423620
  159.50   69.00   0.00407982
  160.50   69.00   0.00392147
  161.50   69.00   0.00376728
  162.50   69.00   0.00362126
  163.50   69.00   0.00348530
  164.50   69.00   0.00335955
  165.50   69.00   0.00324296
  166.50   69.00   0.00313396
  167.50   69.00   0.00303101
  168.50   69.00   0.00293297
  169.50   69.00   0.00283933
  170.50   69.00   0.00275019
  171.50   69.00   0.00266621
  172.50   69.00   0.00258850
  173.50   69.00   0.00251841
  174.50   69.00   0.00245746
  175.50   69.00   0.00240711
  176.50   69.00   0.00236856
  177.50   69.00   0.00234248
  178.50   69.00   0.00232876
  179.50   69.00   0.00232636
  180.50   69.00   0.00233338
 -178.50   70.00   0.00255211
 -177.50   70.00   0.00257832
 -176.50   70.00   0.00261394
 -175.50   70.00   0.00265790
 -174.50   70.00   0.00270905
 -173.50   70.00   0.00276589
 -172.50   70.00   0.00282620
 -171.50   70.00   0.00288676
 -170.50   70.00   0.00294344
 -169.50   70.00   0.00299159
 -168.50   70.00   0.00302674
 -167.50   70.00   0.00304512
 -166.50   70.00   0.00304412
 -165.50   70.00   0.00302252
 -164.50   70.00   0.00298078
 -163.50   70.00   0.00292132
 -162.50   70.00   0.00284871
 -161.50   70.00   0.00276955
 -160.50   70.00   0.00269217
 -159.50   70.00   0.00262609
 -158.50   70.00   0.00258139
 -157.50   70.00   0.00256782
 -156.50   70.00   0.00259367
 -155.50   70.00   0.00266392
 -154.50   70.00   0.00277752
 -153.50   70.00   0.00292533
 -152.50   70.00   0.00309163
 -151.50   70.00   0.00325972
 -150.50   70.00   0.00341573
 -149.50   70.00   0.00354857
 -148.50   70.00   0.00365033
 -147.50   70.00   0.00371709
 -146.50   70.00   0.00374911
 -145.50   70.00   0.00375022
 -144.50   70.00   0.00372664
 -143.50   70.00   0.00368558
 -142.50   70.00   0.00363392
 -141.50   70.00   0.00357738
 -140.50   70.00   0.00352007
 -139.50   70.00   0.00346463
 -138.50   70.00   0.00341262
 -137.50   70.00   0.00336500
 -136.50   70.00   0.00332252
 -135.50   70.00   0.00328600
 -134.50   70.00   0.00325630
 -133.50   70.00   0.00323423
 -132.50   70.00   0.00322040
 -131.50   70.00   0.00321497
 -130.50   70.00   0.00321756
 -129.50   70.00   0.00322718
 -128.50   70.00   0.00324234
 -127.50   70.00   0.00326109
 -126.50   70.00   0.00328124
 -125.50   70.00   0.00330057
 -124.50   70.00   0.00331697
 -123.50   70.00   0.00332860
 -122.50   70.00   0.00333405
 -121.50   70.00   0.00333234
 -120.50   70.00   0.00332300
 -119.50   70.00   0.00330600
 -118.50   70.00   0.00328174
 -117.50   70.00   0.00325093
 -116.50   70.00   0.00321458
 -115.50   70.00   0.00317385
 -114.50   70.00   0.00313006
 -113.50   70.00   0.00308459
 -112.50   70.00   0.00303880
 -111.50   70.00   0.00299402
 -110.50   70.00   0.00295152
 -109.50   70.00   0.00291243
 -108.50   70.00   0.00287779
 -107.50   70.00   0.00284854
 -106.50   70.00   0.00282552
 -105.50   70.00   0.00280956
 -104.50   70.00   0.00280146
 -103.50   70.00   0.00280207
 -102.50   70.00   0.00281225
 -101.50   70.00   0.00283290
 -100.50   70.00   0.00286487
  -99.50   70.00   0.00290892
  -98.50   70.00   0.00296564
  -97.50   70.00   0.00303536
  -96.50   70.00   0.00311804
  -95.50   70.00   0.00321328
  -94.50   70.00   0.00332027
  -93.50   70.00   0.00343783
  -92.50   70.00   0.00356444
  -91.50   70.00   0.00369839
  -90.50   70.00   0.00383781
  -89.50   70.00   0.00398083
  -88.50   70.00   0.00412568
  -87.50   70.00   0.00427077
  -86.50   70.00   0.00441472
  -85.50   70.00   0.00455641
  -84.50   70.00   0.00469500
  -83.50   70.00   0.00482987
  -82.50   70.00   0.00496059
  -81.50   70.00   0.00508683
  -80.50   70.00   0.00520836
  -79.50   70.00   0.00532493
  -78.50   70.00   0.00543624
  -77.50   70.00   0.00554192
  -76.50   70.00   0.00564146
  -75.50   70.00   0.00573427
  -74.50   70.00   0.00581964
  -73.50   70.00   0.00589681
  -72.50   70.00   0.00596496
  -71.50   70.00   0.00602332
  -70.50   70.00   0.00607113
  -69.50   70.00   0.00610773
  -68.50   70.00   0.00613255
  -67.50   70.00   0.00614512
  -66.50   70.00   0.00614506
  -65.50   70.00   0.00613204
  -64.50   70.00   0.00610574
  -63.50   70.00   0.00606584
  -62.50   70.00   0.00601199
  -61.50   70.00   0.00594379
  -60.50   70.00   0.00586092
  -59.50   70.00   0.00576309
  -58.50   70.00   0.00565027
  -57.50   70.00   0.00552280
  -56.50   70.00   0.00538155
  -55.50   70.00   0.00522804
  -54.50   70.00   0.00506455
  -53.50   70.00   0.00489412
  -52.50   70.00   0.00472051
  -51.50   70.00   0.00454793
  -50.50   70.00   0.00438091
  -49.50   70.00   0.00422387
  -48.50   70.00   0.00408083
  -47.50   70.00   0.00395512
  -46.50   70.00   0.00384908
  -45.50   70.00   0.00376398
  -44.50   70.00   0.00369995
  -43.50   70.00   0.00365611
  -42.50   70.00   0.00363076
  -41.50   70.00   0.00362166
  -40.50   70.00   0.00362626
  -39.50   70.00   0.00364199
  -38.50   70.00   0.00366643
  -37.50   70.00   0.00369732
  -36.50   70.00   0.00373250
  -35.50   70.00   0.00376974
  -34.50   70.00   0.00380653
  -33.50   70.00   0.00383986
  -32.50   70.00   0.00386622
  -31.50   70.00   0.00388170
  -30.50   70.00   0.00388226
  -29.50   70.00   0.00386428
  -28.50   70.00   0.00382507
  -27.50   70.00   0.00376342
  -26.50   70.00   0.00367990
  -25.50   70.00   0.00357711
  -24.50   70.00   0.00346080
  -23.50   70.00   0.00334108
  -22.50   70.00   0.00322890
  -21.50   70.00   0.00313090
  -20.50   70.00   0.00304859
  -19.50   70.00   0.00298073
  -18.50   70.00   0.00292555
  -17.50   70.00   0.00288176
  -16.50   70.00   0.00284866
  -15.50   70.00   0.00282593
  -14.50   70.00   0.00281321
  -13.50   70.00   0.00280982
  -12.50   70.00   0.00281446
  -11.50   70.00   0.00282517
  -10.50   70.00   0.00283936
   -9.50   70.00   0.00285402
   -8.50   70.00   0.00286614
   -7.50   70.00   0.00287307
   -6.50   70.00   0.00287311
   -5.50   70.00   0.00286595
   -4.50   70.00   0.00285307
   -3.50   70.00   0.00283786
   -2.50   70.00   0.00282547
   -1.50   70.00   0.00282223
   -0.50   70.00   0.00283474
    0.50   70.00   0.00286874
    1.50   70.00   0.00292791
    2.50   70.00   0.00301299
    3.50   70.00   0.00312143
    4.50   70.00   0.00324777
    5.50   70.00   0.00338473
    6.50   70.00   0.00352477
    7.50   70.00   0.00366184
    8.50   70.00   0.00379278
    9.50   70.00   0.00391816
   10.50   70.00   0.00404220
   11.50   70.00   0.00417199
   12.50   70.00   0.00431611
   13.50   70.00   0.00448284
   14.50   70.00   0.00467850
   15.50   70.00   0.00490599
   16.50   70.00   0.00516370
   17.50   70.00   0.00544511
   18.50   70.00   0.00573898
   19.50   70.00   0.00603022
   20.50   70.00   0.00630147
   21.50   70.00   0.00653493
   22.50   70.00   0.00671449
   23.50   70.00   0.00682764
   24.50   70.00   0.00686688
   25.50   70.00   0.00683062
   26.50   70.00   0.00672331
   27.50   70.00   0.00655501
   28.50   70.00   0.00634049
   29.50   70.00   0.00609783
   30.50   70.00   0.00584650
   31.50   70.00   0.00560490
   32.50   70.00   0.00538792
   33.50   70.00   0.00520511
   34.50   70.00   0.00505980
   35.50   70.00   0.00494941
   36.50   70.00   0.00486680
   37.50   70.00   0.00480216
   38.50   70.00   0.00474503
   39.50   70.00   0.00468608
   40.50   70.00   0.00461822
   41.50   70.00   0.00453715
   42.50   70.00   0.00444135
   43.50   70.00   0.00433165
   44.50   70.00   0.00421073
   45.50   70.00   0.00408261
   46.50   70.00   0.00395222
   47.50   70.00   0.00382506
   48.50   70.00   0.00370690
   49.50   70.00   0.00360342
   50.50   70.00   0.00351975
   51.50   70.00   0.00345998
   52.50   70.00   0.00342670
   53.50   70.00   0.00342050
   54.50   70.00   0.00343980
   55.50   70.00   0.00348084
   56.50   70.00   0.00353794
   57.50   70.00   0.00360411
   58.50   70.00   0.00367178
   59.50   70.00   0.00373366
   60.50   70.00   0.00378350
   61.50   70.00   0.00381673
   62.50   70.00   0.00383077
   63.50   70.00   0.00382507
   64.50   70.00   0.00380091
   65.50   70.00   0.00376095
   66.50   70.00   0.00370873
   67.50   70.00   0.00364815
   68.50   70.00   0.00358303
   69.50   70.00   0.00351682
   70.50   70.00   0.00345243
   71.50   70.00   0.00339216
   72.50   70.00   0.00333768
   73.50   70.00   0.00329019
   74.50   70.00   0.00325043
   75.50   70.00   0.00321879
   76.50   70.00   0.00319535
   77.50   70.00   0.00317995
   78.50   70.00   0.00317217
   79.50   70.00   0.00317141
   80.50   70.00   0.00317685
   81.50   70.00   0.00318750
   82.50   70.00   0.00320223
   83.50   70.00   0.00321981
   84.50   70.00   0.00323896
   85.50   70.00   0.00325840
   86.50   70.00   0.00327691
   87.50   70.00   0.00329342
   88.50   70.00   0.00330700
   89.50   70.00   0.00331701
   90.50   70.00   0.00332302
   91.50   70.00   0.00332495
   92.50   70.00   0.00332302
   93.50   70.00   0.00331778
   94.50   70.00   0.00331009
   95.50   70.00   0.00330112
   96.50   70.00   0.00329228
   97.50   70.00   0.00328522
   98.50   70.00   0.00328171
   99.50   70.00   0.00328362
  100.50   70.00   0.00329284
  101.50   70.00   0.00331112
  102.50   70.00   0.00334007
  103.50   70.00   0.00338095
  104.50   70.00   0.00343458
  105.50   70.00   0.00350121
  106.50   70.00   0.00358034
  107.50   70.00   0.00367063
  108.50   70.00   0.00376978
  109.50   70.00   0.00387447
  110.50   70.00   0.00398050
  111.50   70.00   0.00408287
  112.50   70.00   0.00417620
  113.50   70.00   0.00425516
  114.50   70.00   0.00431506
  115.50   70.00   0.00435247
  116.50   70.00   0.00436582
  117.50   70.00   0.00435572
  118.50   70.00   0.00432512
  119.50   70.00   0.00427912
  120.50   70.00   0.00422435
  121.50   70.00   0.00416824
  122.50   70.00   0.00411797
  123.50   70.00   0.00407954
  124.50   70.00   0.00405694
  125.50   70.00   0.00405169
  126.50   70.00   0.00406268
  127.50   70.00   0.00408645
  128.50   70.00   0.00411776
  129.50   70.00   0.00415044
  130.50   70.00   0.00417821
  131.50   70.00   0.00419554
  132.50   70.00   0.00419826
  133.50   70.00   0.00418394
  134.50   70.00   0.00415207
  135.50   70.00   0.00410402
  136.50   70.00   0.00404291
  137.50   70.00   0.00397347
  138.50   70.00   0.00390182
  139.50   70.00   0.00383524
  140.50   70.00   0.00378175
  141.50   70.00   0.00374939
  142.50   70.00   0.00374540
  143.50   70.00   0.00377512
  144.50   70.00   0.00384101
  145.50   70.00   0.00394191
  146.50   70.00   0.00407290
  147.50   70.00   0.00422558
  148.50   70.00   0.00438901
  149.50   70.00   0.00455096
  150.50   70.00   0.00469928
  151.50   70.00   0.00482312
  152.50   70.00   0.00491389
  153.50   70.00   0.00496587
  154.50   70.00   0.00497638
  155.50   70.00   0.00494576
  156.50   70.00   0.00487701
  157.50   70.00   0.00477527
  158.50   70.00   0.00464719
  159.50   70.00   0.00450021
  160.50   70.00   0.00434175
  161.50   70.00   0.00417863
  162.50   70.00   0.00401649
  163.50   70.00   0.00385953
